Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","398","Kazakhstan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","64.68","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","27.03","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","27.92","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","769","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","824","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","16.05","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","16.69","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","7.03","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","7.29","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","3","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","4","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","5","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","33.23","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","36.61","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","14.81","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","16.03","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","197","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","217","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","279","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","301","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","68.64","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","69.66","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","30.44","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","31.1","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","21","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","31","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","235","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","218","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","32.2","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","34.08","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","13.87","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","14.77","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","9","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","7","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","177","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","185","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","25.66","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","25.98","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","10.81","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","10.95","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","97","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","112","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","133","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","141","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","65.81","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","71.1","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","26.21","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","28.18","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","57","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","60","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","228","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","247","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","36.41","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","41.59","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","15.88","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","18.07","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","29","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","34","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","41","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","46","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","19.03","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","20.78","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","8.18","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","9.31","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","58","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","53","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","95","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","93","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","20.23","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","18.94","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","9.02","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","8.71","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","76","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","132","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","265","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","323","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","42.11","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","49.92","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","18.96","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","22.48","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","125","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","143","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","237","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","246","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","77.48","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","82.25","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","35.74","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","38.13","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","40","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","41","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","51","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","52","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","87.46","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","86.53","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","36.42","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","36.15","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","0","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","174","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","170","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","6.84","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","6.34","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","3","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","2.79","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","1","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","336","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","561","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","19.32","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","26.28","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","8.15","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","11.24","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","359","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","363","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","2299","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","2228","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","73.07","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","68.82","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","31.86","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","29.93","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","20","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","21","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","20","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","21","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","29.44","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","27.53","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","12.88","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","11.9","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","3","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","2","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","430","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","442","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","23","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","22.19","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","10.42","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","10.07","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","29","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","31","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","41","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","43","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","74.57","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","74.07","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","30.54","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","30.94","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","23","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","30","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","132","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","137","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","32.57","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","32.02","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","14.83","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","14.57","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","18","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","21","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","71","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","73","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","52.09","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","54.97","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","23.17","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","24.42","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","2028","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","2198","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","8203","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","8792","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","67.51","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","70.9","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","29.27","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","30.7","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","10","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","17","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","291","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","342","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","87.63","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","92.24","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","40.01","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","42.24","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","46","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","51","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","54","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","55","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","84.87","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","87.36","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","33.97","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","35.06","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","13","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","15","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","5301","Domestic supply quantity","S2943","Meat","2016","2016","1000 t","1205","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","5301","Domestic supply quantity","S2943","Meat","2018","2018","1000 t","1232","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2016","2016","kg","34.32","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2018","2018","kg","34.3","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","674","Protein supply quantity (g/capita/day)","S2943","Meat","2016","2016","g/cap/d","15.42","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","674","Protein supply quantity (g/capita/day)","S2943","Meat","2018","2018","g/cap/d","15.41","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","5611","Import Quantity","S2943","Meat","2016","2016","1000 t","34","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","5611","Import Quantity","S2943","Meat","2018","2018","1000 t","39","E","Estimated value"
