Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","398","Kazakhstan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","17.19","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","18.42","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","7.75","E","Estimated value"
"FBS","Food Balances (2010-)","398","Kazakhstan","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","8.32","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","133","I","Imputed value"
"FBS","Food Balances (2010-)","404","Kenya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","0.84","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","2.65","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","0.38","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","1.2","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","296","Kiribati","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","296","Kiribati","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","296","Kiribati","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","296","Kiribati","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","17.47","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","21.79","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","8.08","E","Estimated value"
"FBS","Food Balances (2010-)","296","Kiribati","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","9.93","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","135","I","Imputed value"
"FBS","Food Balances (2010-)","414","Kuwait","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","148","I","Imputed value"
"FBS","Food Balances (2010-)","414","Kuwait","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","186","I","Imputed value"
"FBS","Food Balances (2010-)","414","Kuwait","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","201","I","Imputed value"
"FBS","Food Balances (2010-)","414","Kuwait","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","45.7","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","46.51","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","20.69","E","Estimated value"
"FBS","Food Balances (2010-)","414","Kuwait","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","21.05","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","29","I","Imputed value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","27","I","Imputed value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","37","I","Imputed value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","4.34","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","6","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","1.91","E","Estimated value"
"FBS","Food Balances (2010-)","417","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","2.72","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","4","I","Imputed value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","5","I","Imputed value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","36","I","Imputed value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","39","I","Imputed value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","5.21","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","5.53","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","2.32","E","Estimated value"
"FBS","Food Balances (2010-)","418","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","2.47","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","35","I","Imputed value"
"FBS","Food Balances (2010-)","428","Latvia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","47","I","Imputed value"
"FBS","Food Balances (2010-)","428","Latvia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","428","Latvia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","428","Latvia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","20.34","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","20.94","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","9.15","E","Estimated value"
"FBS","Food Balances (2010-)","428","Latvia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","9.43","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","15","I","Imputed value"
"FBS","Food Balances (2010-)","422","Lebanon","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","11","I","Imputed value"
"FBS","Food Balances (2010-)","422","Lebanon","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","137","I","Imputed value"
"FBS","Food Balances (2010-)","422","Lebanon","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","142","I","Imputed value"
"FBS","Food Balances (2010-)","422","Lebanon","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","21.88","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","23.86","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","9.88","E","Estimated value"
"FBS","Food Balances (2010-)","422","Lebanon","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","10.77","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","426","Lesotho","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","17","I","Imputed value"
"FBS","Food Balances (2010-)","426","Lesotho","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","16","I","Imputed value"
"FBS","Food Balances (2010-)","426","Lesotho","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","19","I","Imputed value"
"FBS","Food Balances (2010-)","426","Lesotho","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","7.47","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","8.45","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","3.4","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","3.82","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","41","I","Imputed value"
"FBS","Food Balances (2010-)","430","Liberia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","40","I","Imputed value"
"FBS","Food Balances (2010-)","430","Liberia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","55","I","Imputed value"
"FBS","Food Balances (2010-)","430","Liberia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","55","I","Imputed value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","11.61","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","11.24","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","5.31","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","5.21","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","66","I","Imputed value"
"FBS","Food Balances (2010-)","434","Libya","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","122","I","Imputed value"
"FBS","Food Balances (2010-)","434","Libya","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","194","I","Imputed value"
"FBS","Food Balances (2010-)","434","Libya","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","250","I","Imputed value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","30.85","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","38.66","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","13.92","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","17.44","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","39","I","Imputed value"
"FBS","Food Balances (2010-)","440","Lithuania","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","440","Lithuania","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","80","I","Imputed value"
"FBS","Food Balances (2010-)","440","Lithuania","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","83","I","Imputed value"
"FBS","Food Balances (2010-)","440","Lithuania","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","26.89","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","28.32","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","12.24","E","Estimated value"
"FBS","Food Balances (2010-)","440","Lithuania","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","12.89","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","442","Luxembourg","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","442","Luxembourg","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","11","I","Imputed value"
"FBS","Food Balances (2010-)","442","Luxembourg","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","442","Luxembourg","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","19.6","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","19.42","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","8.9","E","Estimated value"
"FBS","Food Balances (2010-)","442","Luxembourg","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","8.95","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","450","Madagascar","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","450","Madagascar","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","84","I","Imputed value"
"FBS","Food Balances (2010-)","450","Madagascar","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","84","I","Imputed value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","3.29","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","3.15","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","1.49","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","1.42","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","454","Malawi","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","454","Malawi","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","82","I","Imputed value"
"FBS","Food Balances (2010-)","454","Malawi","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","191","I","Imputed value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","4.73","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","10.4","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","2.13","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","4.69","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","73","I","Imputed value"
"FBS","Food Balances (2010-)","458","Malaysia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","72","I","Imputed value"
"FBS","Food Balances (2010-)","458","Malaysia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","1783","I","Imputed value"
"FBS","Food Balances (2010-)","458","Malaysia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","1679","I","Imputed value"
"FBS","Food Balances (2010-)","458","Malaysia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","56.69","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","51.86","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","25.48","E","Estimated value"
"FBS","Food Balances (2010-)","458","Malaysia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","23.32","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","462","Maldives","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","462","Maldives","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","462","Maldives","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","462","Maldives","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","16.6","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","15.46","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","7.53","E","Estimated value"
"FBS","Food Balances (2010-)","462","Maldives","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","7.02","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","1","I","Imputed value"
"FBS","Food Balances (2010-)","466","Mali","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","0","I","Imputed value"
"FBS","Food Balances (2010-)","466","Mali","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","56","I","Imputed value"
"FBS","Food Balances (2010-)","466","Mali","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","45","I","Imputed value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","2.97","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","2.28","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","1.34","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","1.03","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","470","Malta","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","470","Malta","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","13","I","Imputed value"
"FBS","Food Balances (2010-)","470","Malta","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","14","I","Imputed value"
"FBS","Food Balances (2010-)","470","Malta","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","23.73","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","23.34","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","11.12","E","Estimated value"
"FBS","Food Balances (2010-)","470","Malta","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","10.93","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","478","Mauritania","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","29","I","Imputed value"
"FBS","Food Balances (2010-)","478","Mauritania","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","22","I","Imputed value"
"FBS","Food Balances (2010-)","478","Mauritania","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","23","I","Imputed value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","5.31","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","5.3","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","2.4","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","2.39","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","2","I","Imputed value"
"FBS","Food Balances (2010-)","480","Mauritius","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","3","I","Imputed value"
"FBS","Food Balances (2010-)","480","Mauritius","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","52","I","Imputed value"
"FBS","Food Balances (2010-)","480","Mauritius","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","52","I","Imputed value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","38.16","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","39.07","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","17.29","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","17.73","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","955","I","Imputed value"
"FBS","Food Balances (2010-)","484","Mexico","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","983","I","Imputed value"
"FBS","Food Balances (2010-)","484","Mexico","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","4066","I","Imputed value"
"FBS","Food Balances (2010-)","484","Mexico","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","4355","I","Imputed value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","33.46","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","35.12","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","15.17","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","15.92","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","496","Mongolia","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","496","Mongolia","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","8","I","Imputed value"
"FBS","Food Balances (2010-)","496","Mongolia","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","12","I","Imputed value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","2.74","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","3.86","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2016","2016","g/cap/d","1.24","E","Estimated value"
"FBS","Food Balances (2010-)","496","Mongolia","674","Protein supply quantity (g/capita/day)","S2734","Poultry Meat","2018","2018","g/cap/d","1.75","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","5611","Import Quantity","S2734","Poultry Meat","2016","2016","1000 t","7","I","Imputed value"
"FBS","Food Balances (2010-)","499","Montenegro","5611","Import Quantity","S2734","Poultry Meat","2018","2018","1000 t","9","I","Imputed value"
"FBS","Food Balances (2010-)","499","Montenegro","5301","Domestic supply quantity","S2734","Poultry Meat","2016","2016","1000 t","10","I","Imputed value"
"FBS","Food Balances (2010-)","499","Montenegro","5301","Domestic supply quantity","S2734","Poultry Meat","2018","2018","1000 t","11","I","Imputed value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2016","2016","kg","15.54","E","Estimated value"
"FBS","Food Balances (2010-)","499","Montenegro","645","Food supply quantity (kg/capita/yr)","S2734","Poultry Meat","2018","2018","kg","16.71","E","Estimated value"
